Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
245,0,-0.00330108,-0.00796026,0.110526,806.576,231.692,301.533
246,0,-0.00332826,-0.0142386,0.109085,804.68,249.091,301.381
247,0,-0.00262946,-0.0179305,0.110343,802.595,266.424,301.225
248,0,-0.00301138,-0.0182694,0.108304,800.704,284.191,301.22
249,0,-0.00320373,-0.0195405,0.108289,799.147,301.953,301.098
250,0,-0.004056,-0.0186293,0.10626,797.648,320.042,300.823
251,0,-0.00331499,-0.017864,0.106026,796.37,337.582,300.816
252,0,-0.00186532,-0.0161683,0.105938,795.031,355.022,300.706
253,0,0.00116781,-0.0142998,0.105623,794.007,372.378,300.786
254,0,0.00211447,-0.0132934,0.107657,792.583,389.9,300.784
255,0,0.00170747,-0.0124795,0.1067,791.763,407.733,300.666
256,0,0.00113282,-0.00923357,0.106738,790.969,425.872,300.501
257,0,0.00065847,-0.0066604,0.106249,790.085,444.067,300.285
258,0,0.000598503,-0.00618646,0.105751,789.101,461.97,300.066
259,0,0.00152659,-0.0059375,0.105958,787.728,479.934,300.048
260,0,0.00170475,-0.00537725,0.105604,786.323,498.076,300.003
261,0,0.00318998,-0.000407961,0.104975,785.3,516.174,299.754
262,0,0.0024843,-0.000699362,0.104575,783.932,534.165,299.468
263,0,0.00266348,-0.00446727,0.103357,782.281,552.09,299.35
264,0,0.00278019,-0.00714127,0.103112,780.345,570.07,299.282
265,0,-0.000604332,-0.00747071,0.105953,778.296,587.977,298.886
266,0,-0.000407264,-0.0101744,0.105347,776.612,606.257,298.947
267,0,-0.00113788,-0.012239,0.106632,775.062,624.693,298.882
268,0,-0.00145537,-0.0113568,0.105696,773.838,643.303,298.997
269,0,-0.00122697,-0.0108815,0.105574,772.66,661.408,299.02
270,0,0.0016274,-0.00860829,0.10661,771.542,679.202,299.192
271,0,0.00313149,-0.00643682,0.107131,770.872,697.219,299.141
272,0,0.00342098,-0.00496341,0.109109,769.732,715.552,299.275
273,0,0.00245904,-0.00328867,0.110774,768.958,734.298,299.205
274,0,0.00290664,-0.00134282,0.110061,768.022,753.027,299.128
275,0,0.00279539,-0.000478137,0.109944,766.859,771.593,299.128
276,0,0.00269778,-0.00176469,0.11047,765.425,790.037,299.127
277,0,0.00452159,-0.000348182,0.111044,764.134,808.326,299.217
278,0,0.0044816,0.00115027,0.105354,763.68,826.438,299.02
279,0,0.00364486,0.00114581,0.108991,761.032,845.187,298.734
280,0,0.00382471,-0.00178668,0.106818,759.185,863.548,298.713
281,0,0.00498678,-0.00525909,0.107124,757.114,882.03,298.762
282,0,0.00580264,-0.00625215,0.106793,755.074,900.723,298.903
283,0,0.00520545,-0.00739633,0.106532,753.374,919.444,299.02
284,0,0.00433449,-0.00990908,0.10777,751.835,938.378,298.77
285,0,0.00418115,-0.00834077,0.106549,750.422,957.223,298.792
286,0,0.00527974,-0.00889354,0.107144,749.258,975.71,298.879
287,0,0.0069803,-0.00737837,0.108352,747.83,994.334,299.101
288,0,0.00753788,-0.00643845,0.10895,746.717,1013.12,299.249
289,0,0.00756937,-0.00454909,0.106058,746.336,1031.98,299.345
290,0,0.00671506,-0.00217825,0.106016,745.188,1051.3,299.331
291,0,0.0057396,-0.00315261,0.10621,744.366,1070.26,299.112
292,0,0.00584129,-0.000741987,0.106223,742.83,1089.19,299.106
293,0,0.00414927,-0.00505191,0.105732,741.318,1108.23,299.094
294,0,0.00598984,-0.000136075,0.10376,739.876,1127.33,299.463
295,0,0.0052726,0.00105103,0.104077,738.556,1146.23,299.27
296,0,0.004796,-0.00243828,0.103923,736.392,1165.3,299.434
297,0,0.00410754,-0.0083743,0.102069,734.508,1184.21,299.3
298,0,0.00489955,-0.0110406,0.102902,732.467,1203.24,299.421
299,0,0.00402739,-0.012448,0.102156,730.806,1222.37,299.36
300,0,0.00198022,-0.0137017,0.100765,729.705,1241.37,299.122
301,0,0.000149372,-0.0113441,0.100854,728.006,1260.79,299.139
302,0,-0.00104577,-0.0128313,0.102958,727.343,1278.99,299.017
303,0,0.000375718,-0.0123028,0.101096,725.609,1297.66,299.186
304,0,0.0020921,-0.0139308,0.103466,724.592,1315.57,299.28
305,0,0.00321578,-0.0119778,0.103271,723.492,1333.65,299.509
306,0,0.00217625,-0.0109797,0.1032,722.629,1351.59,299.432
307,0,0.00279038,-0.00978154,0.105354,721.324,1370.19,299.568
308,0,0.00171838,-0.00726551,0.100464,720.537,1388.77,299.472
309,0,0.000649148,-0.00972295,0.103697,719.194,1406.94,299.406
310,0,3.65753e-005,-0.00824911,0.101892,718.307,1425.11,299.49
