Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
310,0,-0.0600799,0.0648766,1.36679,-51.477,626.107,300.64
311,0,-0.0647017,0.0658877,1.38675,-69.4578,627.867,300.381
312,0,-0.0640376,0.0669794,1.39958,-87.8289,630.875,300.495
313,0,-0.0629864,0.0695351,1.41402,-105.723,633.453,300.587
314,0,-0.0638979,0.0693812,1.43485,-123.343,633.82,300.544
315,0,-0.0618218,0.0655439,1.45288,-140.638,634.316,300.482
316,0,-0.0590366,0.0632109,1.46704,-158.249,634.917,300.511
317,0,-0.055489,0.0615803,1.48549,-176.418,635.203,300.676
318,0,-0.0540448,0.0575498,1.50189,-194.774,635.572,300.509
319,0,-0.0540666,0.053713,1.51415,-213.589,635.99,300.143
320,0,-0.0562712,0.0511761,1.52336,-232.385,636.756,299.635
321,0,-0.0546639,0.0454923,1.53212,-250.914,637.103,299.18
322,0,-0.052324,0.040524,1.53613,-269.227,637.499,298.947
323,0,-0.0520092,0.0373545,1.53618,-287.948,638.501,298.821
324,0,-0.050458,0.0318435,1.53988,-306.663,639.158,298.694
325,0,-0.0503363,0.0301804,1.54195,-325.46,640.076,298.56
326,0,-0.0485098,0.0265172,1.54397,-343.781,640.768,297.798
327,0,-0.0429892,0.0270029,1.54093,-361.628,641.876,298.085
328,0,-0.0383221,0.025392,1.54466,-379.168,642.2,298.395
329,0,-0.0358812,0.0193076,1.55092,-396.505,642.763,299.154
330,0,-0.0332857,0.0215339,1.54984,-416.188,644.308,300.497
331,0,-0.0403422,0.016259,1.5452,-435.221,646.382,299.653
332,0,-0.0419429,0.0124283,1.54676,-454.602,647.355,299.487
333,0,-0.0384457,0.0107539,1.54701,-472.745,648.355,299.316
334,0,-0.0387692,0.011868,1.54771,-491.493,649.405,298.95
335,0,-0.0312185,0.0161245,1.5518,-509.063,649.952,299.45
336,0,-0.0265148,0.0156702,1.55282,-527.06,651.509,299.298
337,0,-0.0299612,0.0155512,1.55322,-544.966,652.242,298.47
338,0,-0.00879059,0.0393375,1.54312,-563.002,654.794,302.436
339,0,-0.0241067,0.0189115,1.55527,-581.518,654.55,298.549
340,0,-0.0259984,0.0172246,1.5537,-600.66,656.611,297.906
341,0,-0.0281896,0.0189612,1.55116,-619.109,658.031,297.725
342,0,-0.0265273,0.0172737,1.5512,-637.666,659.216,297.757
343,0,-0.0270469,0.0159427,1.55504,-656.247,660.464,297.657
344,0,-0.0268907,0.0177861,1.55698,-674.773,661.903,298.002
345,0,-0.0265679,0.0176738,1.55392,-693.607,663.462,297.811
346,0,-0.0283517,0.0171849,1.55404,-712.431,664.576,297.701
347,0,-0.0282807,0.0149009,1.55584,-731.591,666.045,297.509
348,0,-0.0257397,0.0155523,1.55562,-750.159,667.173,297.522
349,0,-0.0232219,0.0146809,1.5584,-768.707,668.366,297.497
350,0,-0.0215575,0.0145508,1.55802,-786.866,669.244,297.577
351,0,-0.022267,0.015654,1.55877,-806.081,670.849,297.246
352,0,-0.0251768,0.0157807,1.55907,-825.303,672.385,297.006
353,0,-0.0261828,0.0131096,1.56057,-844.377,673.86,296.845
354,0,-0.0251571,0.0117665,1.55931,-864.02,675.163,296.769
355,0,-0.0267951,0.0131314,1.56103,-882.951,676.625,296.698
356,0,-0.0272998,0.0161476,1.563,-902.043,677.728,296.791
357,0,-0.0253569,0.0150714,1.56047,-921.345,679.136,296.888
358,0,-0.0246191,0.0136,1.55902,-940.08,680.838,296.775
359,0,-0.0231577,0.0145303,1.56317,-959.674,681.784,296.916
360,0,-0.0223165,0.0157169,1.56549,-978.468,682.906,296.939
361,0,-0.0216006,0.0111056,1.56616,-997.65,684.74,296.875
362,0,-0.0214455,0.0126758,1.56556,-1016.99,686.122,296.856
363,0,-0.0207181,0.0102125,1.56641,-1036.2,687.069,296.734
364,0,-0.0240219,0.0136757,1.56255,-1054.64,688.127,296.554
365,0,-0.0196173,0.0120423,1.56512,-1073.3,689.184,296.684
366,0,-0.0171791,0.0159777,1.56716,-1092.54,689.98,296.957
367,0,-0.018481,0.012428,1.5676,-1111.6,691.314,296.404
368,0,-0.0148336,0.0123178,1.57112,-1132.01,692.428,296.775
369,0,-0.0174085,0.0118307,1.57209,-1151.66,693.968,296.37
370,0,-0.0191665,0.010309,1.57111,-1170.74,695.965,295.991
371,0,-0.0206866,0.0119604,1.57108,-1190.26,697.142,295.862
372,0,-0.0195816,0.0105368,1.57144,-1209.7,698.149,295.741
373,0,-0.0186545,0.0140159,1.56983,-1229.14,699.547,296.127
