%time,field.velocity,field.angle
6408.403939580,10075.0,0.0
6408.414031982,10075.0,0.0
6408.424054718,10075.0,0.0
6408.433781290,10075.0,0.0
6408.443396696,10075.0,0.0
6408.454299006,10075.0,0.0
6408.463595833,10075.0,0.0
6408.487198769,10075.0,0.0
6408.487235019,10075.0,0.0
6408.497392503,10075.0,0.0
6408.505962337,10075.0,0.0
6408.516308653,10075.0,0.0
6408.533900815,10075.0,0.0
6408.540554667,10075.0,0.0
6408.551404561,10075.0,0.0
6408.560768136,10075.0,0.0
6408.570460375,10075.0,0.0
6408.581551101,10075.0,0.0
6408.591015758,10075.0,0.0
6408.600897912,10075.0,0.0
6408.614199449,10075.0,0.0
6408.621205381,10075.0,0.0
6408.630627956,10075.0,0.0
6408.640145780,10075.0,0.0
6408.650700177,10075.0,0.0
6408.660926078,10075.0,0.0
6408.670045322,10075.0,0.0
6408.680747301,10075.0,0.0
6408.691123367,10075.0,0.0
6408.701082937,10075.0,0.0
6408.711965247,10075.0,0.0
6408.721005909,10075.0,0.0
6408.731205060,10075.0,0.0
6408.741486460,10075.0,0.0
6408.751971941,10075.0,0.0
6408.762626171,10075.0,10.0
6408.771378169,10075.0,10.0
6408.781672402,10075.0,10.0
6408.805781667,10075.0,10.0
6408.805939582,10075.0,10.0
6408.815131493,10075.0,10.0
6408.825760139,10075.0,10.0
6408.834919884,10075.0,0.0
6408.844980452,10075.0,0.0
6408.855884929,10075.0,0.0
6408.882596503,10075.0,0.0
6408.882664169,10075.0,0.0
6408.886366299,10075.0,0.0
6408.896934446,10075.0,0.0
6408.905287948,10075.0,0.0
6408.915628431,10075.0,0.0
6408.928391140,10075.0,0.0
6408.941186432,10075.0,0.0
6408.947549037,10075.0,0.0
6408.957760604,10075.0,0.0
6408.967902422,10075.0,0.0
6408.978059240,10075.0,0.0
6408.989188048,10075.0,0.0
6408.998158961,10075.0,0.0
6409.008255612,10075.0,0.0
6409.018606345,10075.0,0.0
6409.028833329,10075.0,0.0
6409.037975990,10075.0,0.0
6409.049464794,10075.0,0.0
6409.061351429,10075.0,0.0
6409.068973104,10075.0,0.0
6409.078744259,10075.0,0.0
6409.088804078,10075.0,0.0
6409.098695315,10075.0,0.0
6409.108157056,10075.0,0.0
6409.118320374,10075.0,0.0
6409.128497192,10075.0,0.0
6409.142094726,10075.0,0.0
6409.151224887,10075.0,0.0
6409.161033041,10075.0,0.0
6409.171389191,10075.0,0.0
6409.185239472,10075.0,0.0
6409.199382168,10075.0,0.0
6409.205242861,10075.0,0.0
6409.215572344,10075.0,0.0
6409.226051492,10075.0,0.0
6409.235969645,10075.0,0.0
6409.246629958,10075.0,0.0
6409.263323629,10075.0,0.0
6409.270992471,10075.0,0.0
6409.276538083,10075.0,0.0
6409.287276479,10075.0,0.0
6409.297410130,10075.0,0.0
6409.308215608,10075.0,0.0
6409.317217771,10075.0,0.0
6409.348571715,10075.0,0.0
6409.348615298,10075.0,0.0
6409.349820620,10075.0,0.0
6409.359522192,10075.0,0.0
6409.368866851,10075.0,0.0
6409.378522507,10075.0,0.0
6409.393024032,10075.0,0.0
6409.408374050,10075.0,0.0
6409.414869236,10075.0,0.0
6409.425172719,10075.0,0.0
6409.435896698,10075.0,0.0
6409.446174598,10075.0,0.0
6409.458307647,10075.0,0.0
6409.466618816,10075.0,0.0
6409.492246900,10075.0,0.0
6409.492379232,10075.0,0.0
6409.499141666,10075.0,0.0
6409.509005820,10075.0,0.0
6409.525330827,10075.0,0.0
6409.531545184,10075.0,0.0
6409.545162218,10075.0,0.0
6409.555778114,10075.0,0.0
6409.563133459,10075.0,0.0
6409.570826384,10075.0,0.0
6409.580768121,10075.0,0.0
6409.590540776,10075.0,0.0
6409.600597595,10075.0,0.0
6409.613667384,10075.0,0.0
6409.623657287,10075.0,0.0
6409.633139278,10075.0,0.0
6409.643629592,10075.0,0.0
6409.653863743,10075.0,0.0
6409.663789979,10075.0,0.0
6409.674290877,10075.0,0.0
6409.684203614,10075.0,0.0
6409.697686149,10075.0,0.0
6409.706465314,10075.0,0.0
6409.716456633,10075.0,0.0
6409.741888969,10075.0,0.0
6409.742030134,10075.0,0.0
6409.746471257,10075.0,0.0
6409.759222550,10075.0,0.0
6409.766203982,10075.0,0.0
6409.776277717,10075.0,0.0
6409.786536117,10075.0,0.0
6409.797102431,10075.0,0.0
6409.809870140,10075.0,0.0
6409.817207069,10075.0,0.0
6409.826004483,10075.0,0.0
6409.836088801,10075.0,0.0
6409.846575949,10075.0,0.0
6409.856759100,10075.0,0.0
6409.865990260,10075.0,0.0
6409.876390742,10075.0,0.0
6409.887117471,10075.0,0.0
6409.896661878,10075.0,0.0
6409.906708280,10075.0,0.0
6409.916664184,10075.0,0.0
6409.926869834,10075.0,0.0
6409.935977412,10075.0,0.0
6409.946920639,10075.0,0.0
6409.956897208,10075.0,0.0
6409.967152109,10075.0,0.0
6409.976436435,10075.0,0.0
6409.987046998,10075.0,0.0
6410.007318801,10075.0,0.0
6410.007456299,10075.0,0.0
6410.020986668,10075.0,0.0
6410.027089942,10075.0,0.0
6410.037196677,10075.0,-10.0
6410.047212496,10075.0,-10.0
6410.057536478,10075.0,-10.0
6410.067844545,10075.0,-10.0
6410.081677993,10075.0,-10.0
6410.089170004,10075.0,0.0
6410.098986075,10075.0,0.0
6410.108431066,10075.0,0.0
6410.118951464,10075.0,0.0
6410.141681909,10075.0,0.0
6410.141740742,10075.0,0.0
6410.150302409,10075.0,0.0
6410.159225905,10075.0,0.0
