Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
283,0,0.000394489,-0.00804772,0.103731,422.763,646.264,301.253
284,0,-2.76712e-005,-0.00833866,0.102524,421.743,664.401,301.016
285,0,0.00065101,-0.00926057,0.105093,420.038,682.769,301.246
286,0,-0.000155271,-0.00942967,0.104998,418.905,700.986,301.051
287,0,-0.000743823,-0.0100401,0.104657,417.605,719.513,300.984
288,0,-0.000468808,-0.00994548,0.104396,416.23,737.976,300.889
289,0,0.000844012,-0.00868475,0.10462,414.762,756.483,300.878
290,0,0.00246321,-0.00688676,0.105205,413.181,774.952,300.863
291,0,0.00334015,-0.00681626,0.105406,411.758,793.271,300.751
292,0,0.00476896,-0.00409999,0.103861,410.388,811.6,300.594
293,0,0.00460879,-0.00563407,0.101976,409.729,829.982,300.24
294,0,0.00471373,-0.00536436,0.105535,407.576,848.961,300.026
295,0,0.0053361,-0.00556248,0.102687,406.534,867.702,300.048
296,0,0.00499858,-0.00557097,0.105383,404.736,886.514,299.971
297,0,-0.00345995,-0.00634111,0.109213,402.568,904.789,298.717
298,0,-0.00365916,-0.00765215,0.109564,401.395,923.54,298.567
299,0,-0.000791981,-0.0082217,0.109998,399.63,942.445,299.067
300,0,1.24419e-005,-0.00779655,0.110841,398.259,961.194,299.073
301,0,0.000362121,-0.00746808,0.110343,396.657,979.791,299.112
302,0,0.000265855,-0.0115651,0.111785,395.235,998.581,299.236
303,0,0.0071883,-0.00907661,0.105743,394.272,1017.45,300.425
304,0,0.00779371,-0.0115798,0.101978,393.201,1036.21,300.517
305,0,0.00835008,-0.0106261,0.103752,391.195,1055.12,300.596
306,0,0.0101436,-0.0106622,0.106186,389.839,1073.78,300.592
307,0,0.012059,-0.0074839,0.104543,388.553,1092.58,300.653
308,0,0.0130259,-0.00619715,0.104763,387.312,1111.49,300.549
309,0,0.0117568,-0.00750643,0.10329,386.213,1130.53,300.165
310,0,0.0111287,-0.0063122,0.102942,384.584,1149.89,300.144
311,0,0.0104608,-0.00849876,0.103173,383.39,1168.87,299.942
312,0,0.00950106,-0.00801715,0.102572,381.691,1188.08,300.26
313,0,0.00982365,-0.00649056,0.103233,380.228,1207.36,300.442
314,0,0.00800397,-0.0101739,0.103427,378.537,1226.86,300.507
315,0,0.00733243,-0.0111851,0.103368,377.328,1245.8,300.463
316,0,0.00816736,-0.00903114,0.103094,375.444,1264.94,300.716
317,0,0.00800051,-0.00851671,0.104259,374.324,1283.6,300.444
318,0,0.00818468,-0.0111148,0.104029,372.353,1303.32,300.737
319,0,0.00701437,-0.0116765,0.105144,370.807,1322.62,300.755
320,0,0.00826148,-0.0106634,0.10184,369.584,1342.02,300.929
321,0,0.00784284,-0.0104891,0.102588,367.866,1361.41,300.983
322,0,0.007391,-0.0119395,0.105319,366.715,1380.47,300.782
323,0,0.007841,-0.00852438,0.103743,365.321,1400.02,300.812
324,0,0.005498,-0.0096653,0.104696,364.287,1418.98,300.368
325,0,0.00695035,-0.00723693,0.10206,362.676,1438.87,300.653
326,0,0.00629654,-0.00984288,0.104859,361.337,1458.18,300.62
327,0,0.00475955,-0.00589791,0.0999001,359.609,1477.53,300.623
328,0,0.00577383,-0.00962698,0.10422,358.256,1496.84,300.827
329,0,0.00422161,-0.00942551,0.100987,356.64,1516.37,301.015
330,0,0.00210276,-0.00943868,0.0997547,354.965,1535.62,301.096
331,0,0.00158924,-0.0112906,0.0999935,353.783,1554.27,300.98
332,0,0.00242539,-0.0113279,0.0964904,352.32,1572.86,300.993
333,0,0.00428047,-0.0127629,0.096411,350.736,1591.37,301.195
334,0,0.00535184,-0.0141781,0.0997245,348.679,1609.7,301.329
335,0,0.00581502,-0.0157685,0.100421,347.01,1628.02,301.282
336,0,0.00566895,-0.0171232,0.0994567,345.668,1646.72,301.373
337,0,0.0058697,-0.0173552,0.0993411,344.168,1665.32,301.411
338,0,0.00536262,-0.0151468,0.098055,342.852,1683.6,301.386
339,0,0.00627151,-0.014557,0.096018,342.191,1701.63,301.325
340,0,0.006726,-0.0154581,0.0989437,341.336,1719.53,301.266
341,0,0.00713674,-0.0129914,0.0988543,339.841,1737.88,301.411
342,0,0.00622248,-0.0111773,0.0959414,339.308,1755.93,301.216
343,0,0.00590847,-0.0124634,0.0999836,337.745,1774.07,301.192
344,0,0.0055395,-0.0138438,0.100411,336.53,1792.2,301.247
345,0,0.0035634,-0.0133696,0.100946,335.63,1810,301.296
346,0,0.00373028,-0.0113818,0.0978836,333.84,1828.27,301.695
347,0,0.00304496,-0.0122765,0.0980135,332.693,1845.99,301.77
348,0,0.0028899,-0.0124479,0.0977831,331.182,1863.8,301.949
349,0,0.00603795,-0.013007,0.0979118,329.791,1881.11,302.416
350,0,0.00799834,-0.0142052,0.0975391,328.565,1898.38,302.581
351,0,0.00733306,-0.0145977,0.100365,326.817,1915.8,302.812
352,0,0.00872456,-0.0151601,0.0990243,325.495,1932.88,303.167
353,0,0.00914632,-0.015709,0.0976649,324.354,1950.11,303.451
