Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
215,0,0.0117573,-0.00113467,-0.0374745,619.795,-449.19,304.416
216,0,0.0120265,0.000168178,-0.0347154,620.867,-432.534,304.547
217,0,0.0117952,0.000201896,-0.0359789,622.023,-415.787,304.691
218,0,0.0118461,-0.00226147,-0.0369496,623.098,-399.16,304.944
219,0,0.00991172,-0.00185679,-0.0383586,624.544,-382.495,304.804
220,0,0.0101801,-0.00182064,-0.0377443,625.288,-365.499,304.92
221,0,0.0102464,-0.00237475,-0.0379833,626.306,-348.781,304.984
222,0,0.00939586,-0.00704866,-0.0390143,627.142,-332.202,305.114
223,0,0.010198,-0.00961784,-0.0384041,627.909,-315.279,305.251
224,0,0.00904232,-0.00924592,-0.0393985,629.205,-298.472,305.097
225,0,0.00896166,-0.00934201,-0.0390038,630.219,-281.695,305.071
226,0,0.00859367,-0.00979804,-0.0375916,631.876,-264.695,304.941
227,0,0.00722774,-0.00479029,-0.0406371,634.02,-247.472,304.43
228,0,0.00725453,-0.00556693,-0.0405527,635.351,-230.565,304.519
229,0,0.00644393,-0.00327299,-0.0392803,637.227,-213.087,304.311
230,0,0.00723524,-0.00191575,-0.0408306,638.81,-195.985,304.417
231,0,0.0064972,-0.00400171,-0.038988,640.224,-179.094,304.465
232,0,0.00627548,0.00271879,-0.0427082,641.554,-162.084,304.294
233,0,0.00510622,0.00257617,-0.0421815,642.821,-144.799,304.358
234,0,0.00639463,0.00331093,-0.0428658,644.541,-127.645,304.358
235,0,0.00531225,-0.00387424,-0.0400829,646.007,-110.581,304.458
236,0,0.00605341,-0.00225148,-0.0403446,647.429,-93.6306,304.238
237,0,0.00745923,-0.00460188,-0.0381798,648.575,-76.5006,304.434
238,0,0.00684831,-0.00613128,-0.0384452,649.713,-58.9788,304.341
239,0,0.00638432,-0.00540329,-0.0402,650.996,-41.6971,304.127
240,0,0.00619653,-0.0097299,-0.0387159,652.027,-24.0822,304.387
241,0,0.0060911,-0.00808709,-0.040339,653.305,-6.49961,304.226
242,0,0.00406487,-0.00964447,-0.0416114,654.905,11.048,304.004
243,0,0.00378581,-0.0083194,-0.0411725,656.416,28.6028,303.875
